Part,Algorithm,CostFunction,Heuristic,InitialState,Path,PathLength,Cost,NodesGenerated,NodesVisited
Parte2,A5,C2,H2,"[7, 1, 8, 4, 3, 0, 6, 2, 5]","[7, 1, 8, 4, 3, 0, 6, 2, 5]|[7, 1, 0, 4, 3, 8, 6, 2, 5]|[7, 0, 1, 4, 3, 8, 6, 2, 5]|[7, 3, 1, 4, 0, 8, 6, 2, 5]|[7, 3, 1, 4, 2, 8, 6, 0, 5]|[7, 3, 1, 4, 2, 8, 6, 5, 0]|[7, 3, 1, 4, 2, 0, 6, 5, 8]|[7, 3, 1, 4, 0, 2, 6, 5, 8]|[7, 3, 1, 4, 5, 2, 6, 0, 8]|[7, 3, 1, 4, 5, 2, 0, 6, 8]|[7, 3, 1, 0, 5, 2, 4, 6, 8]|[0, 3, 1, 7, 5, 2, 4, 6, 8]|[3, 0, 1, 7, 5, 2, 4, 6, 8]|[3, 1, 0, 7, 5, 2, 4, 6, 8]|[3, 1, 2, 7, 5, 0, 4, 6, 8]|[3, 1, 2, 7, 0, 5, 4, 6, 8]|[3, 1, 2, 0, 7, 5, 4, 6, 8]|[3, 1, 2, 4, 7, 5, 0, 6, 8]|[3, 1, 2, 4, 7, 5, 6, 0, 8]|[3, 1, 2, 4, 0, 5, 6, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",22,52,11916,7970
Parte2,A3,C3,None,"[7, 1, 8, 4, 3, 0, 6, 2, 5]","[7, 1, 8, 4, 3, 0, 6, 2, 5]|[7, 1, 0, 4, 3, 8, 6, 2, 5]|[7, 0, 1, 4, 3, 8, 6, 2, 5]|[7, 3, 1, 4, 0, 8, 6, 2, 5]|[7, 3, 1, 4, 2, 8, 6, 0, 5]|[7, 3, 1, 4, 2, 8, 6, 5, 0]|[7, 3, 1, 4, 2, 0, 6, 5, 8]|[7, 3, 1, 4, 0, 2, 6, 5, 8]|[7, 3, 1, 4, 5, 2, 6, 0, 8]|[7, 3, 1, 4, 5, 2, 0, 6, 8]|[7, 3, 1, 0, 5, 2, 4, 6, 8]|[0, 3, 1, 7, 5, 2, 4, 6, 8]|[3, 0, 1, 7, 5, 2, 4, 6, 8]|[3, 1, 0, 7, 5, 2, 4, 6, 8]|[3, 1, 2, 7, 5, 0, 4, 6, 8]|[3, 1, 2, 7, 0, 5, 4, 6, 8]|[3, 1, 2, 0, 7, 5, 4, 6, 8]|[3, 1, 2, 4, 7, 5, 0, 6, 8]|[3, 1, 2, 4, 7, 5, 6, 0, 8]|[3, 1, 2, 4, 0, 5, 6, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",22,53,96792,76161
Parte2,A5,C3,H1,"[7, 1, 8, 4, 3, 0, 6, 2, 5]","[7, 1, 8, 4, 3, 0, 6, 2, 5]|[7, 1, 8, 4, 0, 3, 6, 2, 5]|[7, 1, 8, 0, 4, 3, 6, 2, 5]|[0, 1, 8, 7, 4, 3, 6, 2, 5]|[1, 0, 8, 7, 4, 3, 6, 2, 5]|[1, 8, 0, 7, 4, 3, 6, 2, 5]|[1, 8, 3, 7, 4, 0, 6, 2, 5]|[1, 8, 3, 7, 4, 5, 6, 2, 0]|[1, 8, 3, 7, 4, 5, 6, 0, 2]|[1, 8, 3, 7, 4, 5, 0, 6, 2]|[1, 8, 3, 0, 4, 5, 7, 6, 2]|[1, 8, 3, 4, 0, 5, 7, 6, 2]|[1, 0, 3, 4, 8, 5, 7, 6, 2]|[1, 3, 0, 4, 8, 5, 7, 6, 2]|[1, 3, 5, 4, 8, 0, 7, 6, 2]|[1, 3, 5, 4, 8, 2, 7, 6, 0]|[1, 3, 5, 4, 8, 2, 7, 0, 6]|[1, 3, 5, 4, 0, 2, 7, 8, 6]|[1, 3, 5, 4, 2, 0, 7, 8, 6]|[1, 3, 0, 4, 2, 5, 7, 8, 6]|[1, 0, 3, 4, 2, 5, 7, 8, 6]|[1, 2, 3, 4, 0, 5, 7, 8, 6]|[1, 2, 3, 4, 5, 0, 7, 8, 6]|[1, 2, 3, 4, 5, 6, 7, 8, 0]",24,57,29399,20036
Parte2,A5,C3,H2,"[7, 1, 8, 4, 3, 0, 6, 2, 5]","[7, 1, 8, 4, 3, 0, 6, 2, 5]|[7, 1, 0, 4, 3, 8, 6, 2, 5]|[7, 0, 1, 4, 3, 8, 6, 2, 5]|[7, 3, 1, 4, 0, 8, 6, 2, 5]|[7, 3, 1, 4, 2, 8, 6, 0, 5]|[7, 3, 1, 4, 2, 8, 6, 5, 0]|[7, 3, 1, 4, 2, 0, 6, 5, 8]|[7, 3, 1, 4, 0, 2, 6, 5, 8]|[7, 3, 1, 4, 5, 2, 6, 0, 8]|[7, 3, 1, 4, 5, 2, 0, 6, 8]|[7, 3, 1, 0, 5, 2, 4, 6, 8]|[0, 3, 1, 7, 5, 2, 4, 6, 8]|[3, 0, 1, 7, 5, 2, 4, 6, 8]|[3, 1, 0, 7, 5, 2, 4, 6, 8]|[3, 1, 2, 7, 5, 0, 4, 6, 8]|[3, 1, 2, 7, 0, 5, 4, 6, 8]|[3, 1, 2, 0, 7, 5, 4, 6, 8]|[3, 1, 2, 4, 7, 5, 0, 6, 8]|[3, 1, 2, 4, 7, 5, 6, 0, 8]|[3, 1, 2, 4, 0, 5, 6, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",22,53,14111,9522
Parte2,A3,C4,None,"[7, 1, 8, 4, 3, 0, 6, 2, 5]","[7, 1, 8, 4, 3, 0, 6, 2, 5]|[7, 1, 0, 4, 3, 8, 6, 2, 5]|[7, 0, 1, 4, 3, 8, 6, 2, 5]|[7, 3, 1, 4, 0, 8, 6, 2, 5]|[7, 3, 1, 4, 2, 8, 6, 0, 5]|[7, 3, 1, 4, 2, 8, 6, 5, 0]|[7, 3, 1, 4, 2, 0, 6, 5, 8]|[7, 3, 1, 4, 0, 2, 6, 5, 8]|[7, 3, 1, 4, 5, 2, 6, 0, 8]|[7, 3, 1, 4, 5, 2, 0, 6, 8]|[7, 3, 1, 0, 5, 2, 4, 6, 8]|[0, 3, 1, 7, 5, 2, 4, 6, 8]|[3, 0, 1, 7, 5, 2, 4, 6, 8]|[3, 1, 0, 7, 5, 2, 4, 6, 8]|[3, 1, 2, 7, 5, 0, 4, 6, 8]|[3, 1, 2, 7, 0, 5, 4, 6, 8]|[3, 1, 2, 0, 7, 5, 4, 6, 8]|[3, 1, 2, 4, 7, 5, 0, 6, 8]|[3, 1, 2, 4, 7, 5, 6, 0, 8]|[3, 1, 2, 4, 0, 5, 6, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",22,62,90091,68893
Parte2,A5,C4,H1,"[7, 1, 8, 4, 3, 0, 6, 2, 5]","[7, 1, 8, 4, 3, 0, 6, 2, 5]|[7, 1, 8, 4, 3, 5, 6, 2, 0]|[7, 1, 8, 4, 3, 5, 6, 0, 2]|[7, 1, 8, 4, 0, 5, 6, 3, 2]|[7, 1, 8, 0, 4, 5, 6, 3, 2]|[0, 1, 8, 7, 4, 5, 6, 3, 2]|[1, 0, 8, 7, 4, 5, 6, 3, 2]|[1, 8, 0, 7, 4, 5, 6, 3, 2]|[1, 8, 5, 7, 4, 0, 6, 3, 2]|[1, 8, 5, 7, 4, 2, 6, 3, 0]|[1, 8, 5, 7, 4, 2, 6, 0, 3]|[1, 8, 5, 7, 4, 2, 0, 6, 3]|[1, 8, 5, 0, 4, 2, 7, 6, 3]|[1, 8, 5, 4, 0, 2, 7, 6, 3]|[1, 0, 5, 4, 8, 2, 7, 6, 3]|[1, 5, 0, 4, 8, 2, 7, 6, 3]|[1, 5, 2, 4, 8, 0, 7, 6, 3]|[1, 5, 2, 4, 8, 3, 7, 6, 0]|[1, 5, 2, 4, 8, 3, 7, 0, 6]|[1, 5, 2, 4, 0, 3, 7, 8, 6]|[1, 0, 2, 4, 5, 3, 7, 8, 6]|[1, 2, 0, 4, 5, 3, 7, 8, 6]|[1, 2, 3, 4, 5, 0, 7, 8, 6]|[1, 2, 3, 4, 5, 6, 7, 8, 0]",24,64,25035,16840
Parte2,A5,C4,H2,"[7, 1, 8, 4, 3, 0, 6, 2, 5]","[7, 1, 8, 4, 3, 0, 6, 2, 5]|[7, 1, 0, 4, 3, 8, 6, 2, 5]|[7, 0, 1, 4, 3, 8, 6, 2, 5]|[7, 3, 1, 4, 0, 8, 6, 2, 5]|[7, 3, 1, 4, 2, 8, 6, 0, 5]|[7, 3, 1, 4, 2, 8, 6, 5, 0]|[7, 3, 1, 4, 2, 0, 6, 5, 8]|[7, 3, 1, 4, 0, 2, 6, 5, 8]|[7, 3, 1, 4, 5, 2, 6, 0, 8]|[7, 3, 1, 4, 5, 2, 0, 6, 8]|[7, 3, 1, 0, 5, 2, 4, 6, 8]|[0, 3, 1, 7, 5, 2, 4, 6, 8]|[3, 0, 1, 7, 5, 2, 4, 6, 8]|[3, 1, 0, 7, 5, 2, 4, 6, 8]|[3, 1, 2, 7, 5, 0, 4, 6, 8]|[3, 1, 2, 7, 0, 5, 4, 6, 8]|[3, 1, 2, 0, 7, 5, 4, 6, 8]|[3, 1, 2, 4, 7, 5, 0, 6, 8]|[3, 1, 2, 4, 7, 5, 6, 0, 8]|[3, 1, 2, 4, 0, 5, 6, 7, 8]|[3, 1, 2, 0, 4, 5, 6, 7, 8]|[0, 1, 2, 3, 4, 5, 6, 7, 8]",22,62,17424,11767
Parte2,A3,C1,None,"[5, 7, 3, 1, 4, 0, 8, 2, 6]","[5, 7, 3, 1, 4, 0, 8, 2, 6]|[5, 7, 3, 1, 0, 4, 8, 2, 6]|[5, 7, 3, 0, 1, 4, 8, 2, 6]|[0, 7, 3, 5, 1, 4, 8, 2, 6]|[7, 0, 3, 5, 1, 4, 8, 2, 6]|[7, 1, 3, 5, 0, 4, 8, 2, 6]|[7, 1, 3, 5, 2, 4, 8, 0, 6]|[7, 1, 3, 5, 2, 4, 0, 8, 6]|[7, 1, 3, 0, 2, 4, 5, 8, 6]|[0, 1, 3, 7, 2, 4, 5, 8, 6]|[1, 0, 3, 7, 2, 4, 5, 8, 6]|[1, 2, 3, 7, 0, 4, 5, 8, 6]|[1, 2, 3, 7, 4, 0, 5, 8, 6]|[1, 2, 3, 7, 4, 6, 5, 8, 0]|[1, 2, 3, 7, 4, 6, 5, 0, 8]|[1, 2, 3, 7, 4, 6, 0, 5, 8]|[1, 2, 3, 0, 4, 6, 7, 5, 8]|[1, 2, 3, 4, 0, 6, 7, 5, 8]|[1, 2, 3, 4, 5, 6, 7, 0, 8]",19,36,40363,27187
Parte2,A5,C1,H1,"[5, 7, 3, 1, 4, 0, 8, 2, 6]","[5, 7, 3, 1, 4, 0, 8, 2, 6]|[5, 7, 3, 1, 0, 4, 8, 2, 6]|[5, 7, 3, 0, 1, 4, 8, 2, 6]|[0, 7, 3, 5, 1, 4, 8, 2, 6]|[7, 0, 3, 5, 1, 4, 8, 2, 6]|[7, 1, 3, 5, 0, 4, 8, 2, 6]|[7, 1, 3, 5, 2, 4, 8, 0, 6]|[7, 1, 3, 5, 2, 4, 0, 8, 6]|[7, 1, 3, 0, 2, 4, 5, 8, 6]|[0, 1, 3, 7, 2, 4, 5, 8, 6]|[1, 0, 3, 7, 2, 4, 5, 8, 6]|[1, 2, 3, 7, 0, 4, 5, 8, 6]|[1, 2, 3, 7, 4, 0, 5, 8, 6]|[1, 2, 3, 7, 4, 6, 5, 8, 0]|[1, 2, 3, 7, 4, 6, 5, 0, 8]|[1, 2, 3, 7, 4, 6, 0, 5, 8]|[1, 2, 3, 0, 4, 6, 7, 5, 8]|[1, 2, 3, 4, 0, 6, 7, 5, 8]|[1, 2, 3, 4, 5, 6, 7, 0, 8]",19,36,3973,2462
Parte2,A5,C1,H2,"[5, 7, 3, 1, 4, 0, 8, 2, 6]","[5, 7, 3, 1, 4, 0, 8, 2, 6]|[5, 7, 3, 1, 0, 4, 8, 2, 6]|[5, 7, 3, 0, 1, 4, 8, 2, 6]|[0, 7, 3, 5, 1, 4, 8, 2, 6]|[7, 0, 3, 5, 1, 4, 8, 2, 6]|[7, 1, 3, 5, 0, 4, 8, 2, 6]|[7, 1, 3, 5, 2, 4, 8, 0, 6]|[7, 1, 3, 5, 2, 4, 0, 8, 6]|[7, 1, 3, 0, 2, 4, 5, 8, 6]|[0, 1, 3, 7, 2, 4, 5, 8, 6]|[1, 0, 3, 7, 2, 4, 5, 8, 6]|[1, 2, 3, 7, 0, 4, 5, 8, 6]|[1, 2, 3, 7, 4, 0, 5, 8, 6]|[1, 2, 3, 7, 4, 6, 5, 8, 0]|[1, 2, 3, 7, 4, 6, 5, 0, 8]|[1, 2, 3, 7, 4, 6, 0, 5, 8]|[1, 2, 3, 0, 4, 6, 7, 5, 8]|[1, 2, 3, 4, 0, 6, 7, 5, 8]|[1, 2, 3, 4, 5, 6, 7, 0, 8]",19,36,1820,1147
Parte2,A3,C2,None,"[5, 7, 3, 1, 4, 0, 8, 2, 6]","[5, 7, 3, 1, 4, 0, 8, 2, 6]|[5, 7, 3, 1, 0, 4, 8, 2, 6]|[5, 7, 3, 0, 1, 4, 8, 2, 6]|[0, 7, 3, 5, 1, 4, 8, 2, 6]|[7, 0, 3, 5, 1, 4, 8, 2, 6]|[7, 1, 3, 5, 0, 4, 8, 2, 6]|[7, 1, 3, 5, 2, 4, 8, 0, 6]|[7, 1, 3, 5, 2, 4, 0, 8, 6]|[7, 1, 3, 0, 2, 4, 5, 8, 6]|[0, 1, 3, 7, 2, 4, 5, 8, 6]|[1, 0, 3, 7, 2, 4, 5, 8, 6]|[1, 2, 3, 7, 0, 4, 5, 8, 6]|[1, 2, 3, 7, 4, 0, 5, 8, 6]|[1, 2, 3, 7, 4, 6, 5, 8, 0]|[1, 2, 3, 7, 4, 6, 5, 0, 8]|[1, 2, 3, 7, 4, 6, 0, 5, 8]|[1, 2, 3, 0, 4, 6, 7, 5, 8]|[1, 2, 3, 4, 0, 6, 7, 5, 8]|[1, 2, 3, 4, 5, 6, 7, 0, 8]",19,45,33331,22792
Parte2,A5,C2,H1,"[5, 7, 3, 1, 4, 0, 8, 2, 6]","[5, 7, 3, 1, 4, 0, 8, 2, 6]|[5, 7, 3, 1, 0, 4, 8, 2, 6]|[5, 7, 3, 0, 1, 4, 8, 2, 6]|[0, 7, 3, 5, 1, 4, 8, 2, 6]|[7, 0, 3, 5, 1, 4, 8, 2, 6]|[7, 1, 3, 5, 0, 4, 8, 2, 6]|[7, 1, 3, 5, 2, 4, 8, 0, 6]|[7, 1, 3, 5, 2, 4, 0, 8, 6]|[7, 1, 3, 0, 2, 4, 5, 8, 6]|[0, 1, 3, 7, 2, 4, 5, 8, 6]|[1, 0, 3, 7, 2, 4, 5, 8, 6]|[1, 2, 3, 7, 0, 4, 5, 8, 6]|[1, 2, 3, 7, 4, 0, 5, 8, 6]|[1, 2, 3, 7, 4, 6, 5, 8, 0]|[1, 2, 3, 7, 4, 6, 5, 0, 8]|[1, 2, 3, 7, 4, 6, 0, 5, 8]|[1, 2, 3, 0, 4, 6, 7, 5, 8]|[1, 2, 3, 4, 0, 6, 7, 5, 8]|[1, 2, 3, 4, 5, 6, 7, 0, 8]",19,45,5731,3496
Parte2,A5,C2,H2,"[5, 7, 3, 1, 4, 0, 8, 2, 6]","[5, 7, 3, 1, 4, 0, 8, 2, 6]|[5, 7, 3, 1, 0, 4, 8, 2, 6]|[5, 7, 3, 0, 1, 4, 8, 2, 6]|[0, 7, 3, 5, 1, 4, 8, 2, 6]|[7, 0, 3, 5, 1, 4, 8, 2, 6]|[7, 1, 3, 5, 0, 4, 8, 2, 6]|[7, 1, 3, 5, 2, 4, 8, 0, 6]|[7, 1, 3, 5, 2, 4, 0, 8, 6]|[7, 1, 3, 0, 2, 4, 5, 8, 6]|[0, 1, 3, 7, 2, 4, 5, 8, 6]|[1, 0, 3, 7, 2, 4, 5, 8, 6]|[1, 2, 3, 7, 0, 4, 5, 8, 6]|[1, 2, 3, 7, 4, 0, 5, 8, 6]|[1, 2, 3, 7, 4, 6, 5, 8, 0]|[1, 2, 3, 7, 4, 6, 5, 0, 8]|[1, 2, 3, 7, 4, 6, 0, 5, 8]|[1, 2, 3, 0, 4, 6, 7, 5, 8]|[1, 2, 3, 4, 0, 6, 7, 5, 8]|[1, 2, 3, 4, 5, 6, 7, 0, 8]",19,45,2952,1839
Parte2,A3,C3,None,"[5, 7, 3, 1, 4, 0, 8, 2, 6]","[5, 7, 3, 1, 4, 0, 8, 2, 6]|[5, 7, 3, 1, 0, 4, 8, 2, 6]|[5, 7, 3, 0, 1, 4, 8, 2, 6]|[0, 7, 3, 5, 1, 4, 8, 2, 6]|[7, 0, 3, 5, 1, 4, 8, 2, 6]|[7, 1, 3, 5, 0, 4, 8, 2, 6]|[7, 1, 3, 5, 2, 4, 8, 0, 6]|[7, 1, 3, 5, 2, 4, 0, 8, 6]|[7, 1, 3, 0, 2, 4, 5, 8, 6]|[0, 1, 3, 7, 2, 4, 5, 8, 6]|[1, 0, 3, 7, 2, 4, 5, 8, 6]|[1, 2, 3, 7, 0, 4, 5, 8, 6]|[1, 2, 3, 7, 4, 0, 5, 8, 6]|[1, 2, 3, 7, 4, 6, 5, 8, 0]|[1, 2, 3, 7, 4, 6, 5, 0, 8]|[1, 2, 3, 7, 4, 6, 0, 5, 8]|[1, 2, 3, 0, 4, 6, 7, 5, 8]|[1, 2, 3, 4, 0, 6, 7, 5, 8]|[1, 2, 3, 4, 5, 6, 7, 0, 8]",19,45,36992,25103
Parte2,A5,C3,H1,"[5, 7, 3, 1, 4, 0, 8, 2, 6]","[5, 7, 3, 1, 4, 0, 8, 2, 6]|[5, 7, 3, 1, 0, 4, 8, 2, 6]|[5, 7, 3, 0, 1, 4, 8, 2, 6]|[0, 7, 3, 5, 1, 4, 8, 2, 6]|[7, 0, 3, 5, 1, 4, 8, 2, 6]|[7, 1, 3, 5, 0, 4, 8, 2, 6]|[7, 1, 3, 5, 2, 4, 8, 0, 6]|[7, 1, 3, 5, 2, 4, 0, 8, 6]|[7, 1, 3, 0, 2, 4, 5, 8, 6]|[0, 1, 3, 7, 2, 4, 5, 8, 6]|[1, 0, 3, 7, 2, 4, 5, 8, 6]|[1, 2, 3, 7, 0, 4, 5, 8, 6]|[1, 2, 3, 7, 4, 0, 5, 8, 6]|[1, 2, 3, 7, 4, 6, 5, 8, 0]|[1, 2, 3, 7, 4, 6, 5, 0, 8]|[1, 2, 3, 7, 4, 6, 0, 5, 8]|[1, 2, 3, 0, 4, 6, 7, 5, 8]|[1, 2, 3, 4, 0, 6, 7, 5, 8]|[1, 2, 3, 4, 5, 6, 7, 0, 8]",19,45,5895,3775
Parte2,A5,C3,H2,"[5, 7, 3, 1, 4, 0, 8, 2, 6]","[5, 7, 3, 1, 4, 0, 8, 2, 6]|[5, 7, 3, 1, 0, 4, 8, 2, 6]|[5, 7, 3, 0, 1, 4, 8, 2, 6]|[0, 7, 3, 5, 1, 4, 8, 2, 6]|[7, 0, 3, 5, 1, 4, 8, 2, 6]|[7, 1, 3, 5, 0, 4, 8, 2, 6]|[7, 1, 3, 5, 2, 4, 8, 0, 6]|[7, 1, 3, 5, 2, 4, 0, 8, 6]|[7, 1, 3, 0, 2, 4, 5, 8, 6]|[0, 1, 3, 7, 2, 4, 5, 8, 6]|[1, 0, 3, 7, 2, 4, 5, 8, 6]|[1, 2, 3, 7, 0, 4, 5, 8, 6]|[1, 2, 3, 7, 4, 0, 5, 8, 6]|[1, 2, 3, 7, 4, 6, 5, 8, 0]|[1, 2, 3, 7, 4, 6, 5, 0, 8]|[1, 2, 3, 7, 4, 6, 0, 5, 8]|[1, 2, 3, 0, 4, 6, 7, 5, 8]|[1, 2, 3, 4, 0, 6, 7, 5, 8]|[1, 2, 3, 4, 5, 6, 7, 0, 8]",19,45,3069,1992
Parte2,A3,C4,None,"[5, 7, 3, 1, 4, 0, 8, 2, 6]","[5, 7, 3, 1, 4, 0, 8, 2, 6]|[5, 7, 3, 1, 0, 4, 8, 2, 6]|[5, 7, 3, 0, 1, 4, 8, 2, 6]|[0, 7, 3, 5, 1, 4, 8, 2, 6]|[7, 0, 3, 5, 1, 4, 8, 2, 6]|[7, 1, 3, 5, 0, 4, 8, 2, 6]|[7, 1, 3, 5, 2, 4, 8, 0, 6]|[7, 1, 3, 5, 2, 4, 0, 8, 6]|[7, 1, 3, 0, 2, 4, 5, 8, 6]|[0, 1, 3, 7, 2, 4, 5, 8, 6]|[1, 0, 3, 7, 2, 4, 5, 8, 6]|[1, 2, 3, 7, 0, 4, 5, 8, 6]|[1, 2, 3, 7, 4, 0, 5, 8, 6]|[1, 2, 3, 7, 4, 6, 5, 8, 0]|[1, 2, 3, 7, 4, 6, 5, 0, 8]|[1, 2, 3, 7, 4, 6, 0, 5, 8]|[1, 2, 3, 0, 4, 6, 7, 5, 8]|[1, 2, 3, 4, 0, 6, 7, 5, 8]|[1, 2, 3, 4, 5, 6, 7, 0, 8]",19,55,42455,29462
Parte2,A5,C4,H1,"[5, 7, 3, 1, 4, 0, 8, 2, 6]","[5, 7, 3, 1, 4, 0, 8, 2, 6]|[5, 7, 3, 1, 0, 4, 8, 2, 6]|[5, 7, 3, 0, 1, 4, 8, 2, 6]|[0, 7, 3, 5, 1, 4, 8, 2, 6]|[7, 0, 3, 5, 1, 4, 8, 2, 6]|[7, 1, 3, 5, 0, 4, 8, 2, 6]|[7, 1, 3, 5, 2, 4, 8, 0, 6]|[7, 1, 3, 5, 2, 4, 0, 8, 6]|[7, 1, 3, 0, 2, 4, 5, 8, 6]|[0, 1, 3, 7, 2, 4, 5, 8, 6]|[1, 0, 3, 7, 2, 4, 5, 8, 6]|[1, 2, 3, 7, 0, 4, 5, 8, 6]|[1, 2, 3, 7, 4, 0, 5, 8, 6]|[1, 2, 3, 7, 4, 6, 5, 8, 0]|[1, 2, 3, 7, 4, 6, 5, 0, 8]|[1, 2, 3, 7, 4, 6, 0, 5, 8]|[1, 2, 3, 0, 4, 6, 7, 5, 8]|[1, 2, 3, 4, 0, 6, 7, 5, 8]|[1, 2, 3, 4, 5, 6, 7, 0, 8]",19,55,9739,6284
Parte2,A5,C4,H2,"[5, 7, 3, 1, 4, 0, 8, 2, 6]","[5, 7, 3, 1, 4, 0, 8, 2, 6]|[5, 7, 3, 1, 0, 4, 8, 2, 6]|[5, 7, 3, 0, 1, 4, 8, 2, 6]|[0, 7, 3, 5, 1, 4, 8, 2, 6]|[7, 0, 3, 5, 1, 4, 8, 2, 6]|[7, 1, 3, 5, 0, 4, 8, 2, 6]|[7, 1, 3, 5, 2, 4, 8, 0, 6]|[7, 1, 3, 5, 2, 4, 0, 8, 6]|[7, 1, 3, 0, 2, 4, 5, 8, 6]|[0, 1, 3, 7, 2, 4, 5, 8, 6]|[1, 0, 3, 7, 2, 4, 5, 8, 6]|[1, 2, 3, 7, 0, 4, 5, 8, 6]|[1, 2, 3, 7, 4, 0, 5, 8, 6]|[1, 2, 3, 7, 4, 6, 5, 8, 0]|[1, 2, 3, 7, 4, 6, 5, 0, 8]|[1, 2, 3, 7, 4, 6, 0, 5, 8]|[1, 2, 3, 0, 4, 6, 7, 5, 8]|[1, 2, 3, 4, 0, 6, 7, 5, 8]|[1, 2, 3, 4, 5, 6, 7, 0, 8]",19,55,5536,3605
Parte2,A3,C1,None,"[0, 6, 5, 3, 1, 8, 7, 2, 4]","[0, 6, 5, 3, 1, 8, 7, 2, 4]|[3, 6, 5, 0, 1, 8, 7, 2, 4]|[3, 6, 5, 1, 0, 8, 7, 2, 4]|[3, 0, 5, 1, 6, 8, 7, 2, 4]|[0, 3, 5, 1, 6, 8, 7, 2, 4]|[1, 3, 5, 0, 6, 8, 7, 2, 4]|[1, 3, 5, 6, 0, 8, 7, 2, 4]|[1, 3, 5, 6, 2, 8, 7, 0, 4]|[1, 3, 5, 6, 2, 8, 7, 4, 0]|[1, 3, 5, 6, 2, 0, 7, 4, 8]|[1, 3, 0, 6, 2, 5, 7, 4, 8]|[1, 0, 3, 6, 2, 5, 7, 4, 8]|[1, 2, 3, 6, 0, 5, 7, 4, 8]|[1, 2, 3, 6, 4, 5, 7, 0, 8]|[1, 2, 3, 6, 4, 5, 0, 7, 8]|[1, 2, 3, 0, 4, 5, 6, 7, 8]",16,30,7863,5083
Parte2,A5,C1,H1,"[0, 6, 5, 3, 1, 8, 7, 2, 4]","[0, 6, 5, 3, 1, 8, 7, 2, 4]|[3, 6, 5, 0, 1, 8, 7, 2, 4]|[3, 6, 5, 1, 0, 8, 7, 2, 4]|[3, 0, 5, 1, 6, 8, 7, 2, 4]|[0, 3, 5, 1, 6, 8, 7, 2, 4]|[1, 3, 5, 0, 6, 8, 7, 2, 4]|[1, 3, 5, 6, 0, 8, 7, 2, 4]|[1, 3, 5, 6, 2, 8, 7, 0, 4]|[1, 3, 5, 6, 2, 8, 7, 4, 0]|[1, 3, 5, 6, 2, 0, 7, 4, 8]|[1, 3, 0, 6, 2, 5, 7, 4, 8]|[1, 0, 3, 6, 2, 5, 7, 4, 8]|[1, 2, 3, 6, 0, 5, 7, 4, 8]|[1, 2, 3, 6, 4, 5, 7, 0, 8]|[1, 2, 3, 6, 4, 5, 0, 7, 8]|[1, 2, 3, 0, 4, 5, 6, 7, 8]",16,30,4900,3036
Parte2,A5,C1,H2,"[0, 6, 5, 3, 1, 8, 7, 2, 4]","[0, 6, 5, 3, 1, 8, 7, 2, 4]|[6, 0, 5, 3, 1, 8, 7, 2, 4]|[6, 1, 5, 3, 0, 8, 7, 2, 4]|[6, 1, 5, 0, 3, 8, 7, 2, 4]|[0, 1, 5, 6, 3, 8, 7, 2, 4]|[1, 0, 5, 6, 3, 8, 7, 2, 4]|[1, 3, 5, 6, 0, 8, 7, 2, 4]|[1, 3, 5, 6, 2, 8, 7, 0, 4]|[1, 3, 5, 6, 2, 8, 7, 4, 0]|[1, 3, 5, 6, 2, 0, 7, 4, 8]|[1, 3, 0, 6, 2, 5, 7, 4, 8]|[1, 0, 3, 6, 2, 5, 7, 4, 8]|[1, 2, 3, 6, 0, 5, 7, 4, 8]|[1, 2, 3, 6, 4, 5, 7, 0, 8]|[1, 2, 3, 6, 4, 5, 0, 7, 8]|[1, 2, 3, 0, 4, 5, 6, 7, 8]",16,30,447,287
Parte2,A3,C2,None,"[0, 6, 5, 3, 1, 8, 7, 2, 4]","[0, 6, 5, 3, 1, 8, 7, 2, 4]|[3, 6, 5, 0, 1, 8, 7, 2, 4]|[3, 6, 5, 1, 0, 8, 7, 2, 4]|[3, 0, 5, 1, 6, 8, 7, 2, 4]|[0, 3, 5, 1, 6, 8, 7, 2, 4]|[1, 3, 5, 0, 6, 8, 7, 2, 4]|[1, 3, 5, 6, 0, 8, 7, 2, 4]|[1, 3, 5, 6, 2, 8, 7, 0, 4]|[1, 3, 5, 6, 2, 8, 7, 4, 0]|[1, 3, 5, 6, 2, 0, 7, 4, 8]|[1, 3, 0, 6, 2, 5, 7, 4, 8]|[1, 0, 3, 6, 2, 5, 7, 4, 8]|[1, 2, 3, 6, 0, 5, 7, 4, 8]|[1, 2, 3, 6, 4, 5, 7, 0, 8]|[1, 2, 3, 6, 4, 5, 0, 7, 8]|[1, 2, 3, 0, 4, 5, 6, 7, 8]",16,36,7313,4800
